local_AUC,local_P@L,local_P@L2,local_P@L5,short_AUC,short_P@L,short_P@L2,short_P@L5,medium_AUC,medium_P@L,medium_P@L2,medium_P@L5,long_AUC,long_P@L,long_P@L2,long_P@L5,Model,Type,uniprot,PDB_Chain,Head,APC
0.5369080305099487,0.4592592716217041,0.5373134613037109,0.6296296119689941,0.2443658411502838,0.1259259283542633,0.2238806039094925,0.40740740299224854,0.34439781308174133,0.15555556118488312,0.28358209133148193,0.5185185074806213,0.2720232903957367,0.15555556118488312,0.23880596458911896,0.37037035822868347,PF00203_combine_0.5,tuned,P62841,8g61_SP,L33H19,True
0.6537944674491882,0.5087108016014099,0.6503496766090393,0.7719298005104065,0.2816941738128662,0.1393728256225586,0.2377622425556183,0.4736842215061188,0.38439613580703735,0.24738675355911255,0.3776223659515381,0.5263158082962036,0.30016836524009705,0.20209059119224548,0.2937062978744507,0.38596490025520325,PF00303_combine_0.5,tuned,P04818,6qyq_D,L33H19,True
0.6199778914451599,0.5318818092346191,0.6105918884277344,0.71875,0.26004111766815186,0.16018661856651306,0.24610592424869537,0.3515625,0.2343331277370453,0.15085536241531372,0.23052959144115448,0.3203125,0.29338914155960083,0.20839813351631165,0.2866043746471405,0.3671875,PF00330_combine_0.5,tuned,P48200,6vcd_A,L33H19,True
0.6224466562271118,0.5337837934494019,0.6126126050949097,0.7175140976905823,0.29939812421798706,0.18468467891216278,0.28828829526901245,0.4237288236618042,0.22654299437999725,0.157657653093338,0.21621622145175934,0.29378530383110046,0.34993213415145874,0.25,0.342342346906662,0.46327683329582214,PF00330_combine_0.5,tuned,P21399,2b3x_A,L33H19,True
0.5637946724891663,0.46073299646377563,0.5789473652839661,0.6578947305679321,0.47529539465904236,0.2879581153392792,0.4842105209827423,0.7105262875556946,0.4335460066795349,0.3141361176967621,0.410526305437088,0.5789473652839661,0.4402898848056793,0.29842931032180786,0.4000000059604645,0.5789473652839661,PF00347_combine_0.5,tuned,P32969,4v6x_CH,L33H19,True
0.5886985659599304,0.5347721576690674,0.5865384340286255,0.6144578456878662,0.33865246176719666,0.20863309502601624,0.33173078298568726,0.4457831382751465,0.27675801515579224,0.17985612154006958,0.2740384638309479,0.39759036898612976,0.2908340096473694,0.1942446082830429,0.25961539149284363,0.40963855385780334,PF00368_combine_0.5,tuned,P04035,1dq8_A,L33H19,True
0.6430603265762329,0.5271317958831787,0.640625,0.7200000286102295,0.3126251697540283,0.20155039429664612,0.3125,0.36000001430511475,0.3654073178768158,0.20930232107639313,0.328125,0.5199999809265137,0.4517536163330078,0.3100775182247162,0.421875,0.5600000023841858,PF00410_combine_0.5,tuned,P62244,4ug0_SW,L33H19,True
0.5873307585716248,0.5044642686843872,0.6071428656578064,0.6590909361839294,0.4341304302215576,0.2857142984867096,0.4107142984867096,0.5909090638160706,0.3860486149787903,0.2633928656578064,0.375,0.5681818127632141,0.3292571008205414,0.2589285671710968,0.3392857015132904,0.3863636255264282,PF00596_combine_0.5,tuned,Q96GX9,4m6r_A,L33H19,True
0.706426739692688,0.6451612710952759,0.7096773982048035,0.75,0.04767439514398575,0.04838709533214569,0.06451612710952759,0.0,0.2680528163909912,0.19354838132858276,0.22580644488334656,0.3333333432674408,0.12990397214889526,0.06451612710952759,0.12903225421905518,0.25,PF00751_combine_0.5,tuned,Q9Y5R6,4yj0_A,L33H19,True
0.4079206585884094,0.4000000059604645,0.47999998927116394,0.4000000059604645,0.03882540017366409,0.03999999910593033,0.07999999821186066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF00832_combine_0.5,tuned,P62891,4ug0_Ll,L33H19,True
