Pfam_id,Uniprot_id,perplexity,model_path
PF00030_combine_0.5,Q8WXF5,55.27310876245703,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P22914,26.95417931347587,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P53674,70.12154495680915,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P07315,14.157914783069037,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P05813,20.710716832980363,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P43320,46.44933892699711,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P11844,18.560941325354754,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P53672,32.162814095386544,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P07320,12.266002087652861,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P07316,14.520209955379915,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P53673,23.587886145985085,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00030_combine_0.5,P26998,44.07437498902338,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00032_combine_0.5,P00156,45.66774179277175,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00039_combine_0.5,P00750,66.7016170853612,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00039_combine_0.5,P00748,91.68723756272729,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00040_combine_0.5,Q075Z2,91.87846398021675,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00040_combine_0.5,P08253,51.806196498019226,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00040_combine_0.5,P14780,68.36165563649406,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00040_combine_0.5,Q9UBV2,47.99567818233156,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00040_combine_0.5,P00748,91.68723756272729,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00040_combine_0.5,Q96BH3,102.09818619848637,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00040_combine_0.5,Q04756,95.17759552689228,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,P51460,401.9795655522138,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,Q8WXF3,141.0603485338481,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,P04090,287.8225884141988,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,Q9Y581,544.022651848626,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,P01344,39.07559809438682,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,P01308,66.23430056191405,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,F8WCM5,144.1150411411592,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,P04808,285.8295081773424,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,P05019,82.37176132238096,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00049_combine_0.5,Q9Y5Q6,335.92129749202445,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00062_combine_0.5,Q96QH8,40.055522062141094,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00062_combine_0.5,P61626,8.835112381136675,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00062_combine_0.5,Q8IXA5,70.55355524614214,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00062_combine_0.5,Q96KX0,103.9287536367421,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
PF00062_combine_0.5,P00709,144.13246649372826,/home/zxc/human_proteome/esm2-weight/tune_model_combine/combine_0.5/combine_0.5.pth
